kw,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
skull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038767202946307427,0.0003852080123266564,0.0006230529595015577,0.0006065618968844776,0.0009480899762557998,0.0006110307123331726,0.00020977554017201594,0.00024734108335394515,0,0.000588235294117647,0,0.0005403579871664977,0,0.00023364485981308412,0,0,0,0.0004371855441591751,0.00040942663893483566,6.734006734006735e-05,0.00025000225654171445,3.5366931918656054e-05,0.0003434275933910775,9.515139358216709e-05,0.0002293341579055865,0,0.00010859728506787332,0,0,0,0,0,0,0,0.00023615539024678236,9.304922303898764e-05,0.0002026342451874367,0,6.725854183481302e-05,0,0.0002306805074971165,0.00023241021626382229,0,7.57862826828344e-05,0,0.00015814481752244577,0,4.0330711837063925e-05,0.00012066365007541478,0,0,2.3003312476996687e-05,0.00010921799912625602,0,0.00010752688172043013,0,0.00011346873936230568,0,0,0,6.601967386281112e-05,3.9625931209383415e-05,0,0.00021077283372365337,5.566998830930246e-05,2.533698185872099e-05,9.768340842093555e-05,2.5248699691965875e-05,7.06731003558025e-05,0.00012778386272362178
smoking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002596053997923157,0,0,0.00016827433376308008,0,0,5.0505050505050525e-05,8.134943650450513e-05,0,0.0002208363903154806,6.501735372277545e-05,0.00010216261408846934,9.952229299363059e-05,6.836363636363638e-05,8.55599796325512e-05,0,5.565139963270075e-05,0,0,3.7118147062098684e-05,4.665049449524166e-05,0,4.8740069210898295e-05,7.793624814901411e-05,5.7501006267609686e-05,4.955892556249382e-05,2.6626903823623385e-05,6.07053967097675e-05,0,0,8.76185283981386e-05,9.621885889634366e-05,0,4.091653027823241e-05,0,2.904865649963689e-05,0.00011112370749311527,3.499685028347449e-05,0.00012326057780603236,4.368719965050239e-05,2.5936300446104384e-05,0,0.00010436198200555242,3.453396415374522e-05,0,0,5.981007250445526e-05,0,0,0,0,1.8556662769767477e-05,5.455324934233122e-05,0,3.534817956875221e-05,0,0
social class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.148548942449583e-05,0,0,0,0,0,0,0,0,0.00012878532027468201,0,0.00011814046901766202,3.317409766454354e-05,0.00018534798534798535,5.6616571888347755e-05,0.00010974814368854104,4.505113303599585e-05,7.806401249024201e-05,6.471235358830002e-05,6.331919204710947e-05,0,0,0,9.525541440435057e-05,0,0,0,6.784720808738721e-05,0,0.00012651821862348178,0,2.2104332449160042e-05,3.114973678472417e-05,0.0001045736879321964,2.554278416347382e-05,0,9.368559115608019e-05,0,0,4.828585224529213e-05,3.674309229864784e-05,3.8402457757296474e-05,4.3605284960537216e-05,0.00014409806015508117,3.987240829346094e-05,9.145286469919425e-05,0,3.631082062454612e-05,7.508071176514755e-05,0.00014584887318351181,2.7322404371584706e-05,0.00014086094533558943,2.5336981858720995e-05,1.936783390145646e-05,2.0393180520433972e-05,1.968348948901662e-05,0
socioeconomic factors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046728971962616824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013247404224847836,4.653543673507375e-05,0.0004064718152760917,0.00011110180415369514,0.0001541350806056688,0.00020939377030141368,0.00033892223377645383,0.0001979992211592098,0.0001736111111111111,0.00010418074514574041,0.00015612802498048397,0.0001785892875001786,0.00019611004824307185,0.00023070634658617492,8.85582713425434e-05,0.00026093168365430396,0.0001765374105799638,0.00018213068344671453,0.00035226547826904653,0,0.0002121436810018125,0.0001244256166302071,0.0002609924701337443,0.00013887836301629405,0.00029395018800844336,0.00046020243337181787,0.00031951057419287224,0.00041099598570862935,0.000394681224660223,0.00037403105567798656,0.0005423379237004995,0.00031766455968452827,0.0004986666573634827,0.0002151091189045552,0.00026093602211987025,0.00033347141673570834,0.0004259921817344691,0.0004586841407557316,0.0004427643394364274,0.00015112512940075286,0.0003410968060697922,0.0006825864534624322,0.00053638180903471,0.00029985137947140554,0.0004883941953515035,0.0005979043272688069,0.0006139504108937334,0.0007043433531065327,0.00027698304422180326,0
species specificity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.370314842578709e-05,6.0790273556231e-05,4.628986714808128e-05,0,0,7.333333333333334e-05,7.572844943087158e-05,4.59896983075791e-05,7.27749072119933e-05,0,0.0001000100010001,7.17617509867241e-05,0.0001277334968322093,0.00010501969119209854,0,0.0001326771843489169,0.00025781299125951073,0.0002075929819016349,6.421782686873876e-05,0,4.485109436670255e-05,4.600662495399339e-05,0.00011753521735372915,4.210349037935246e-05,9.15252560233513e-05,5.562385452570763e-05,5.341880341880342e-05,0,6.615644052406279e-05,0,3.973299427844882e-05,0,0,2.0161290322580642e-05,0,3.17712470214456e-05,0,0,3.475842891901285e-05,8.069071249899137e-05,2.6417287472922275e-05,0,0,0,0,4.820438659918052e-05,4.99990697847482e-05,2.047082906857728e-05,0
spleen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002898550724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011160714285714285,0,0,0.0003852080123266564,0.00046728971962616824,0,0.0001912960306073649,0,0,0.00031580156178226914,0,0,0,0.00028368794326241134,0.00031969309462915604,0,0,0.0004117830204786726,9.728572818367547e-05,7.75610438187125e-05,0,6.379585326953749e-05,6.318316800404372e-05,0,5.0062578222778485e-05,0,8.901273269089361e-05,0,3.076923076923078e-05,0,9.817031754117848e-05,0,0.000290686892663749,0,0.00015765839231931804,0.0002654721251500374,0,0.00013331842460628056,4.605323754259925e-05,0,0,6.823144104803493e-05,7.689350249903884e-05,0,4.048582995951417e-05,0,0.00018062462801631682,3.504345388281469e-05,6.819421713038735e-05,0,5.22875816993464e-05,0,6.066120715802245e-05,0,7.057163020465773e-05,0,0,0,2.4821286735504367e-05,0,0,0,2.9048656499636897e-05,0,0,0,0,0,3.189996172004593e-05,0,0,0
staining and labeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005952380952380952,0.0006394217403391715,0,0,0,0.00035842293906810036,0.0004782400765184122,0.0002894356005788712,0,0,0,0,0,0,0,0,0.0005896226415094339,0,6.373892536171841e-05,0.00043864517345027176,0.00024239556069844548,8.080808080808082e-05,0.0002386919680152763,0.000368378422266458,0.0004236948438710939,0.0003632955193124976,0.00011588789997880907,0.00011829664496861951,0.00019129870129870133,0,0,7.277490721199329e-05,0.0001236013531095498,0,0.00016658977907632374,0.00010241904018728052,7.590708972218005e-05,0,0.00025329280648429586,0,0,0,0.0003032156738221208,0,0,5.795421616922631e-05,0.00010402038799604722,4.947311136397368e-05,9.9368716389993e-05,4.78927203065134e-05,3.921568627450981e-05,6.495534320154894e-05,0,4.856254856254856e-05,0,0,0,0,6.619009796134498e-05,0,0,3.317850033178501e-05,8.069071249899137e-05,0,0,0,0,3.4279446044151926e-05,3.0127741624487826e-05,0,0,0
streptococcal infections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012202831056805179,5.7562675149587227e-05,7.642630593450263e-05,0,0.0001506032655334482,0.00013508203163375575,0.00015520094562647752,6.922049578162157e-05,0,0.00010153284436723931,0.00020210526315789473,0.0001469334184189707,0.00013988613513287725,0,0.00018704948447337207,6.111722283339447e-05,0.00014270802753041725,4.1267745130406077e-05,0.00019432214968878096,9.698880707894476e-05,0,0.00010019550342130986,0.00012764176605984518,4.198857910648303e-05,0,0,0,4.6915317851278427e-05,0,0,0.00010658928055673989,0,0,0,0,6.724045185583648e-05,0,3.674309229864786e-05,0,3.765910973864578e-05,2.1467058798274036e-05,0,3.8840985007379793e-05,0,2.4207213749697406e-05,0,2.7830346209506853e-05,6.265938069216758e-05,4.7171348637434155e-05,0,0,0,0,0
substance-related disorders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005242463958060288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001485001485001485,0,0,7.417847340701729e-05,0,0.00023979193100152186,0.00018514740000151141,8.958566629339305e-05,7.234658268788834e-05,3.0062530062530067e-05,3.0622243998040176e-05,0.0001422222222222222,0.00011412749896449223,5.94125289140974e-05,0.00023426589178717847,0,8.059414000008059e-05,4.305705059203444e-05,0,0,5.6863414079381346e-05,0.000317653884612583,3.7596811790360184e-05,0.00014328494913785824,0.00020951669566930426,0.0002278430052127165,0.0004548439729557485,0.0009143738372100199,0.0005936470015575783,0.0006043396059765584,0.0007987099959173462,0.0008944575121085023,0.0005611247683054917,0.00037916826868821457,0.0002467166302599295,0.0002429298856881244,0.00018202283827283827,0.0003463039656303781,0.00046238226708176914,0.00012802531736613083,0.0003966138401231935,0.00010352993559812784,0.00012166948118960501,0.0002338052403138371,0.00018186733515200668,0.00020471158494995485,0.0004339313062235463,0.00032959407444785966,0.0003024653760220404,0.0002039226097119913,0.0002872953170729384,0.00019254854870364634,0.0002528786501522793,0.00023574673285268213,4.771150718576787e-05
surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005747126436781609,0,0,0,0,0,0,0,0,0.005434782608695652,0,0,0,0,0,0,0.0011160714285714285,0.0003669724770642202,0.0004264392324093817,0.0007383153569594248,0,0,0,0.0004134794293983874,0.0014684287812041115,0.0004593477262287551,0.00025786487880350697,0.0008782267115600449,0.0005175983436853002,0.0010638297872340426,0,0.0018551347406487594,0,0.0003465003465003465,0,0,0.0013284739640351245,0.0008904018811139552,0.0029983916906580707,0.002171778902705235,0.0015391557163387374,0.0027974059259385474,0.0015909678675536003,0.002104866831749482,0.0022045185936046823,0.002254271349524274,0.0010166420269410142,0.0024908468973247207,0.0013626352180216347,0.0007771289949507771,0.0012216703282365282,0.0033953885885216356,0.0014663254197064815,0.00142822215763012,0.00180157169250679,0.00115996580805965,0.0008050957203499576,0.001714239243102319,0.00022884970981856798,0.0016008572188108761,0.0008713280856234146,0.0015745442728849523,0.0007227765848455503,0.001674692002698731,0.00016366612111292964,0.0007160172367898983,0.0025225966759385085,0.0015301755796312813,0.0017168454839064488,0.0012458409898405964,0.0005205478771992533,0.001664133088281695,0.0011275252622552762,0.0007324395542247546,0.0018348084632938944,0.0015286088693290908,0.0007241568925908241,0.0010388627322933891,0.0008439025428512232,0.0010665223856904911,0.0010671748798027555,0.0007830969484568914,0.001008252417604929,0.0004572447754265936,0.00093301139113645,0.0009109265040903926,0.0014494126841259562,0.00016618196925633573
syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246376811594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028735632183908046,0,0.0011235955056179778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012755102040816326,0.0006900337175566535,0,0.0006053268765133171,0,0.0011865553801037674,0.0013371555442616293,0.0010487341891104553,0.0013390412474576629,0.0006252232940335836,0.00025786487880350697,0.0003367003367003367,0.0006524876090093483,0,0.0006599378881987577,0,0,0.0004960426013057592,5.2812252442566656e-05,0.0002742323453133692,0.00019400523814142983,0,0,0,0,2.8371208897211117e-05,0,0.0003422401046041455,0.00013954451345755693,0.00010094327353155246,0.0004044073662670273,0.0001869866864108154,0.0006114629160158847,0.00022544925107667588,0.00015069967707212055,0.00027631174883460755,0.00017563118128026683,0.00010235414534288638,0.00019408752307140738,0.00010359556292235112,0.00011681746739730682,0.0004987754441902914,0.0004921345700910122,0.00024262306285987662,0.0004043106016790228,0.0005325462234977402,9.411368437737607e-05,0.00013771462578509634,4.09165302782324e-05,5.108556832694764e-05,0.00017740429505135388,0,5.6869881710646044e-05,0,0.00011815401723658607,3.391670058336725e-05,0.00020161290322580645,6.255060107587035e-05,0.00015885254558114313,0.0001417685628211944,4.531448250860975e-05,0.00039431877935527574,0.0001665727155923234,5.4866673982223194e-05,7.606961297265205e-05,6.401249024199844e-05,0.00012247397428046542,0.00021311216963390878,0.00015365148228488795,0,0,0
tabes dorsalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021905438311688317,0.006143718666654446,0.011003980620185313,0.023139537016655665,0.009341857519427612,0.010207489642973515,0.0048712790758533,0.00413033260355981,0.003407501700453242,0.0036322756379026473,0.0019861513689821185,0.005968350065572288,0.0028486503550442174,0.007656012114710486,0.005755879838760274,0.003446119041913434,0.00329731850958266,0.00493088934384481,0.0027152116415628614,0.002241904447764676,0.0010171795417697057,0.0026952569174293777,0.0018225213235651472,0.0015277053375378218,0.001435794891858392,0.001388045970395644,0.0008789793103641364,0.0007515320018932445,0.0004863618664188195,0.0005098969750545871,0.0006582740750787109,0.0012908636097545985,0.0015358432423904374,0.0009198142036425865,0.000714386976496772,0.0015777602821594237,0.0008179449891793983,0.0006613358410576786,0.00044782415603084307,0.0004139360858728448,0.0005466389647180608,0.0002140937115905389,0.00031841796547678905,0.0006408918401791718,0.0005580859199280252,0.00030905465634529676,0.00021051745189676224,9.34492103541725e-05,8.183306055646482e-05,0.00023627075351213283,0.00015801192271780508,0.00023509448156647947,0.00014154281670205238,3.642191142191142e-05,0.0004834716761322266,0.000566930130422194,0.0003207577834000985,9.234060344584353e-05,0.00044335753336213177,0.0003750854408749146,0.0001533884071713852,8.929313425393703e-05,7.980400137262884e-05,0.00013536084904717952,6.029908345393151e-05,0.00016727716727716726,0.0003974900840107425,9.460236732964005e-05,0.00010492313496180326,0.00015191300981332796,0,0
temperature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019305019305019308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136752136752137,0.0008928571428571429,0,0,0.0003852080123266564,0,0,0.00031882671767894153,0.0002894356005788712,0.0005930193154862759,0,0.000756403644490287,0.00023148148148148144,0.00021793614470960008,0,0.000603864734299517,0,0,0,0,0.00010487127051544231,0.00025220680958385876,0,6.713211600429645e-05,0.0003737854312566956,0.00027423167848699765,6.765442121642648e-05,0,3.980891719745224e-05,0,9.682885499878964e-05,3.762793497892836e-05,3.784295175023653e-05,6.162948354492788e-05,0,4.4851094366702544e-05,3.2513981011835106e-05,0.00015181417944436007,0,0,0.00010892333472978636,0.000192807819926464,0,0,0,0,0,0,0,0,8.066142367412785e-05,0,0,0,0,0,0,6.185850439882698e-05,0,0,0,3.5463508050216333e-05,0,0,0,0,0,0,1.3875013875013887e-05,0,0,1.895447135979379e-05,0
testis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006518590053114437,0.001243781094527363,0,0,0.00013440860215053766,0,0.00032159511175430133,0.0002936857562408223,0.0003231196015383645,0.0005688655508150094,0,0,0.0003546099290780142,0,0,0,0,7.393715341959336e-05,4.260395364689842e-05,0,0.00022126022126022128,0.00014879499304848388,3.274715918394079e-05,0.00010638297872340425,0.00011162979500710371,0.0001282667949334616,0.0002777994298694936,0.00012000000000000002,9.85579416951966e-05,8.738042678440031e-05,0.00015420075314894174,0,0.00022224444666688894,0.000304422332211126,0.0004083024497526418,0.00012893042445458522,5.3870602812045456e-05,0.00015078371774241616,0.00016781935287877564,0.00013719884371088653,0.00025500432303466095,0.00010781806328669574,5.125839356194578e-05,0,0,0.0001420992800303145,5.6069526212503504e-05,0,0,4.357298474945534e-05,0,0,4.37062937062937e-05,4.368719965050241e-05,0,4.032258064516129e-05,0,0,2.4165095935430874e-05,0,0,0,2.74333369911116e-05,0,0,3.402054841124039e-05,0,6.665762834417934e-05,0,1.505208019748329e-05,0
tetracycline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010617965597791465,0.00048304394709623467,0.00015926102882624622,0,0.0008712905452035886,0.00016688918558077436,0,0.0001599232368463138,0.0002861311597569989,8.385792181011136e-05,0.00026037545118981373,0.00015037593984962408,0.00020139634801288937,0.00013098863673576317,0.00019293195241391358,0.0002783550710544546,0.00020802760250812204,0.00027328786058831354,0.00044264305292009284,0.0001273287273708948,0.0004117145457424115,0.0004927672868219599,0.00032416619221746793,0.00013046176412513045,0.00041126339617140437,7.15307582260372e-05,0.00021358171323789877,0.00012417966162923716,4.052684903748734e-05,0.0001240694789081886,0.000264479667790204,0.00023953484652174608,0.00016396408621118576,0.00023632817242244473,6.325910931174088e-05,0.00021645021645021648,0,3.504345388281469e-05,3.8968124074507054e-05,3.831417624521074e-05,3.410059676044331e-05,3.8325923654760095e-05,4.135991397137894e-05,0,0,2.8446265005404778e-05,0,0,0,0,0,0,0,0,2.0673971469919367e-05,0,0,0,2.008516108299188e-05,2.2092612230470132e-05,0,0
therapeutic use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024464831804281347,0,0.005087820606888403,0.0008307372793354103,0.0016911045943304006,0.028581968382795447,0.05051938776036302,0.04974560101535997,0.03908503695431412,0.03226211596619326,0.022636993766594737,0.02775224671701798,0.018889951655909103,0.0076432625345668834,0,0,0,7.393715341959336e-05,0.00026692029135886886,0.015141347912909445,0.013372905142756701,0.015331215623353912,0.008040601726968842,0.010443809926668128,0.007975287645658486,0.009655492719912643,0.008029406560490306,0.010381547749194375,0.006105479474123357,0.007843208061877358,0.013777693151171964,0.007085047599288894,0.00491724679737538,0.007183508064235265,0.005522580271976488,0.005352959186956451,0.005089099332280051,0.006017602059166357,0.006666604524059629,0.006221404342700921,0.005260547865696105,0.008273771365675765,0.007058200189848615,0.006117094807023431,0.006366527392741396,0.004550211540743125,0.0040120725137732655,0.002865795896493594,0.003430624580339509,0.004005755094149064,0.0037734022073141445,0.004476848828015542,0.004600002695800842,0.005330122084574439,0.004807332856753675,0.003968688372661003,0.005045482172196171,0.004168815033701327,0.006514208540520614,0.0064012914042093335,0.007223289786190743,0.004524430764307192,0.006042995752564665,0.0066254538770779275,0.0056769163789105554,0.005114433290177733,0.005567573790930053,0.006733028026068107,0.005612291850975249,0.0057347049061230665,0.0006580449038753812
